time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2022-01-01 00:00:00+01:00,9.3,6.9,85.0,0.0,0.0,216.0,13.0,22.2,1027.7,0.0,3.0
2022-01-01 01:00:00+01:00,9.2,6.8,85.0,0.0,0.0,217.0,11.1,20.4,1028.0,0.0,3.0
2022-01-01 02:00:00+01:00,9.1,6.7,85.0,0.0,0.0,215.0,11.1,18.5,1028.2,0.0,3.0
2022-01-01 03:00:00+01:00,8.9,6.7,86.0,0.0,0.0,216.0,9.3,16.7,1028.3,0.0,3.0
2022-01-01 04:00:00+01:00,8.7,6.6,87.0,0.0,0.0,208.0,9.3,16.7,1028.3,0.0,4.0
2022-01-01 05:00:00+01:00,8.9,6.7,86.0,0.0,0.0,211.0,7.4,14.8,1028.2,0.0,4.0
2022-01-01 06:00:00+01:00,8.6,6.7,88.0,0.0,0.0,209.0,7.4,16.7,1028.0,0.0,4.0
2022-01-01 07:00:00+01:00,8.2,6.6,90.0,0.0,0.0,207.0,7.4,18.5,1028.1,0.0,4.0
2022-01-01 08:00:00+01:00,8.3,6.6,89.0,0.0,0.0,205.0,7.4,20.4,1028.1,0.0,4.0
2022-01-01 09:00:00+01:00,8.2,6.6,90.0,0.0,0.0,197.0,7.4,18.5,1028.3,5.0,4.0
2022-01-01 10:00:00+01:00,8.8,6.9,88.0,0.0,0.0,200.0,7.4,18.5,1028.4,1.0,4.0
2022-01-01 11:00:00+01:00,9.9,7.1,83.0,0.0,0.0,208.0,7.4,14.8,1028.8,28.0,4.0
2022-01-01 12:00:00+01:00,11.1,7.4,78.0,0.0,0.0,213.0,7.4,14.8,1028.3,60.0,3.0
2022-01-01 13:00:00+01:00,11.6,7.7,77.0,0.0,0.0,219.0,5.5,14.8,1027.8,60.0,3.0
2022-01-01 14:00:00+01:00,12.0,7.7,75.0,0.0,0.0,228.0,5.5,14.8,1027.2,60.0,3.0
2022-01-01 15:00:00+01:00,12.1,7.8,75.0,0.0,0.0,226.0,5.5,13.0,1026.6,59.0,3.0
2022-01-01 16:00:00+01:00,12.0,7.9,76.0,0.0,0.0,214.0,5.5,13.0,1026.2,60.0,3.0
2022-01-01 17:00:00+01:00,11.6,7.5,76.0,0.0,0.0,179.0,5.5,11.1,1026.3,19.0,3.0
2022-01-01 18:00:00+01:00,10.4,7.3,81.0,0.0,0.0,140.0,5.5,11.1,1026.2,0.0,3.0
2022-01-01 19:00:00+01:00,9.2,7.0,86.0,0.0,0.0,20.0,3.7,11.1,1026.0,0.0,2.0
2022-01-01 20:00:00+01:00,8.3,6.7,90.0,0.0,0.0,77.0,3.7,11.1,1025.8,0.0,2.0
2022-01-01 21:00:00+01:00,7.8,6.3,90.0,0.0,0.0,178.0,3.7,11.1,1025.5,0.0,2.0
2022-01-01 22:00:00+01:00,7.3,5.8,90.0,0.0,0.0,175.0,5.5,11.1,1025.4,0.0,2.0
2022-01-01 23:00:00+01:00,6.5,5.4,93.0,0.0,0.0,176.0,3.7,11.1,1025.2,0.0,2.0
2022-01-02 00:00:00+01:00,5.9,4.8,93.0,0.0,0.0,176.0,3.7,9.3,1024.6,0.0,2.0
2022-01-02 01:00:00+01:00,5.3,4.6,95.0,0.0,0.0,186.0,3.7,9.3,1024.2,0.0,2.0
2022-01-02 02:00:00+01:00,4.9,4.2,95.0,0.0,0.0,203.0,3.7,9.3,1023.5,0.0,2.0
2022-01-02 03:00:00+01:00,4.6,3.9,95.0,0.0,0.0,213.0,5.5,9.3,1022.9,0.0,2.0
2022-01-02 04:00:00+01:00,4.4,3.7,95.0,0.0,0.0,198.0,5.5,9.3,1022.5,0.0,2.0
2022-01-02 05:00:00+01:00,4.6,3.4,92.0,0.0,0.0,204.0,5.5,9.3,1021.7,0.0,3.0
2022-01-02 06:00:00+01:00,4.7,3.7,93.0,0.0,0.0,215.0,5.5,13.0,1021.3,0.0,4.0
2022-01-02 07:00:00+01:00,4.5,3.6,94.0,0.0,0.0,212.0,7.4,14.8,1021.1,0.0,3.0
2022-01-02 08:00:00+01:00,4.8,3.3,90.0,0.0,0.0,217.0,7.4,18.5,1020.5,0.0,3.0
2022-01-02 09:00:00+01:00,5.0,3.2,88.0,0.0,0.0,217.0,9.3,18.5,1020.5,0.0,3.0
2022-01-02 10:00:00+01:00,6.1,3.2,82.0,0.0,0.0,219.0,9.3,18.5,1020.5,0.0,3.0
2022-01-02 11:00:00+01:00,7.4,3.8,78.0,0.0,0.0,213.0,13.0,20.4,1020.5,19.0,4.0
2022-01-02 12:00:00+01:00,8.9,4.1,72.0,0.0,0.0,220.0,16.7,25.9,1019.8,0.0,4.0
2022-01-02 13:00:00+01:00,10.2,4.1,66.0,0.0,0.0,224.0,20.4,31.5,1019.1,12.0,3.0
2022-01-02 14:00:00+01:00,11.1,4.1,62.0,0.0,0.0,223.0,20.4,35.2,1018.7,22.0,3.0
2022-01-02 15:00:00+01:00,11.6,4.3,61.0,0.0,0.0,223.0,22.2,35.2,1018.5,38.0,3.0
2022-01-02 16:00:00+01:00,11.8,4.2,60.0,0.0,0.0,220.0,22.2,37.0,1018.7,15.0,3.0
2022-01-02 17:00:00+01:00,11.2,4.2,62.0,0.0,0.0,218.0,24.1,40.8,1018.5,0.0,3.0
2022-01-02 18:00:00+01:00,10.8,4.2,64.0,0.0,0.0,216.0,24.1,40.8,1019.0,0.0,3.0
2022-01-02 19:00:00+01:00,10.8,4.2,64.0,0.0,0.0,216.0,24.1,40.8,1019.2,0.0,3.0
2022-01-02 20:00:00+01:00,10.2,4.3,67.0,0.0,0.0,213.0,25.9,42.6,1019.1,0.0,3.0
2022-01-02 21:00:00+01:00,10.0,4.5,69.0,0.0,0.0,219.0,25.9,40.8,1019.1,0.0,3.0
2022-01-02 22:00:00+01:00,10.4,4.7,68.0,0.0,0.0,217.0,29.6,46.3,1019.2,0.0,3.0
2022-01-02 23:00:00+01:00,10.2,4.7,69.0,0.0,0.0,221.0,31.5,50.0,1020.2,0.0,3.0
2022-01-03 00:00:00+01:00,10.2,4.9,70.0,0.0,0.0,221.0,29.6,48.2,1019.7,0.0,3.0
2022-01-03 01:00:00+01:00,10.1,5.1,71.0,0.0,0.0,223.0,29.6,48.2,1019.4,0.0,4.0
2022-01-03 02:00:00+01:00,9.7,4.9,72.0,0.2,0.0,222.0,29.6,48.2,1019.0,0.0,7.0
2022-01-03 03:00:00+01:00,9.4,5.0,74.0,0.2,0.0,224.0,29.6,46.3,1018.9,0.0,7.0
2022-01-03 04:00:00+01:00,9.3,4.9,74.0,0.3,0.0,224.0,27.8,44.5,1018.6,0.0,18.0
2022-01-03 05:00:00+01:00,9.3,5.1,75.0,0.4,0.0,223.0,25.9,44.5,1018.8,0.0,18.0
2022-01-03 06:00:00+01:00,9.1,5.1,76.0,0.3,0.0,219.0,27.8,44.5,1018.7,0.0,18.0
2022-01-03 07:00:00+01:00,9.2,5.0,75.0,0.3,0.0,217.0,25.9,46.3,1018.6,0.0,18.0
2022-01-03 08:00:00+01:00,9.1,5.1,76.0,0.2,0.0,217.0,25.9,48.2,1018.6,0.0,17.0
2022-01-03 09:00:00+01:00,9.1,5.1,76.0,0.2,0.0,216.0,24.1,46.3,1019.0,0.0,17.0
2022-01-03 10:00:00+01:00,9.3,5.3,76.0,0.1,0.0,216.0,25.9,44.5,1019.1,0.0,17.0
2022-01-03 11:00:00+01:00,9.8,5.2,73.0,0.2,0.0,220.0,27.8,50.0,1019.6,0.0,17.0
2022-01-03 12:00:00+01:00,10.4,5.3,71.0,0.2,0.0,221.0,27.8,48.2,1018.9,0.0,17.0
2022-01-03 13:00:00+01:00,10.7,5.6,71.0,0.2,0.0,221.0,27.8,48.2,1017.9,0.0,17.0
2022-01-03 14:00:00+01:00,10.7,5.8,72.0,0.2,0.0,221.0,27.8,48.2,1016.7,0.0,17.0
2022-01-03 15:00:00+01:00,10.6,5.9,73.0,0.2,0.0,218.0,25.9,46.3,1015.8,8.0,17.0
2022-01-03 16:00:00+01:00,10.4,5.9,74.0,0.1,0.0,212.0,24.1,42.6,1015.4,0.0,7.0
2022-01-03 17:00:00+01:00,9.9,5.8,76.0,0.2,0.0,209.0,24.1,42.6,1014.8,0.0,7.0
2022-01-03 18:00:00+01:00,9.8,5.9,77.0,0.1,0.0,209.0,24.1,42.6,1014.3,0.0,7.0
2022-01-03 19:00:00+01:00,9.7,6.0,78.0,0.2,0.0,208.0,22.2,42.6,1013.2,0.0,7.0
2022-01-03 20:00:00+01:00,9.5,6.4,81.0,0.2,0.0,206.0,22.2,40.8,1012.2,0.0,7.0
2022-01-03 21:00:00+01:00,9.5,6.7,83.0,0.4,0.0,205.0,20.4,38.9,1011.2,0.0,7.0
2022-01-03 22:00:00+01:00,9.5,7.1,85.0,0.4,0.0,205.0,20.4,37.0,1010.1,0.0,7.0
2022-01-03 23:00:00+01:00,8.9,7.2,89.0,0.6,0.0,205.0,22.2,37.0,1010.2,0.0,7.0
2022-01-04 00:00:00+01:00,9.1,7.4,89.0,0.5,0.0,205.0,20.4,35.2,1008.9,0.0,7.0
2022-01-04 01:00:00+01:00,9.2,7.5,89.0,0.5,0.0,207.0,22.2,35.2,1007.6,0.0,7.0
2022-01-04 02:00:00+01:00,9.3,7.6,89.0,0.5,0.0,201.0,22.2,37.0,1006.1,0.0,7.0
2022-01-04 03:00:00+01:00,9.2,7.5,89.0,0.4,0.0,203.0,22.2,37.0,1004.8,0.0,7.0
2022-01-04 04:00:00+01:00,9.3,7.4,88.0,0.4,0.0,206.0,24.1,37.0,1003.8,0.0,7.0
2022-01-04 05:00:00+01:00,9.4,7.7,89.0,0.4,0.0,204.0,24.1,38.9,1002.3,0.0,8.0
2022-01-04 06:00:00+01:00,9.5,7.6,88.0,0.3,0.0,206.0,24.1,40.8,1001.0,0.0,8.0
2022-01-04 07:00:00+01:00,9.5,7.8,89.0,0.4,0.0,205.0,24.1,42.6,1000.2,0.0,8.0
2022-01-04 08:00:00+01:00,9.7,7.8,88.0,1.2,0.0,207.0,25.9,44.5,999.1,0.0,8.0
2022-01-04 09:00:00+01:00,10.1,7.9,86.0,1.2,0.0,214.0,27.8,46.3,998.1,0.0,8.0
2022-01-04 10:00:00+01:00,10.6,7.8,83.0,1.0,0.0,218.0,29.6,50.0,997.4,0.0,8.0
2022-01-04 11:00:00+01:00,10.6,7.8,83.0,1.4,0.0,219.0,25.9,44.5,998.4,0.0,8.0
2022-01-04 12:00:00+01:00,10.8,7.7,81.0,0.9,0.0,227.0,25.9,44.5,998.0,0.0,8.0
2022-01-04 13:00:00+01:00,10.7,7.4,80.0,0.8,0.0,234.0,25.9,44.5,997.7,0.0,8.0
2022-01-04 14:00:00+01:00,10.5,7.0,79.0,1.1,0.0,239.0,24.1,42.6,998.1,0.0,8.0
2022-01-04 15:00:00+01:00,10.1,6.2,77.0,1.1,0.0,250.0,18.5,38.9,998.8,0.0,8.0
2022-01-04 16:00:00+01:00,9.4,5.7,78.0,1.1,0.0,256.0,16.7,35.2,999.6,0.0,8.0
2022-01-04 17:00:00+01:00,8.3,5.4,82.0,1.1,0.0,270.0,13.0,27.8,1000.3,0.0,8.0
2022-01-04 18:00:00+01:00,7.6,5.1,84.0,0.7,0.0,250.0,14.8,31.5,1001.1,0.0,8.0
2022-01-04 19:00:00+01:00,7.2,4.8,85.0,0.6,0.0,238.0,13.0,29.6,1001.2,0.0,8.0
2022-01-04 20:00:00+01:00,6.8,4.9,88.0,0.8,0.0,231.0,14.8,29.6,1001.8,0.0,8.0
2022-01-04 21:00:00+01:00,6.4,4.9,90.0,0.7,0.0,222.0,14.8,29.6,1001.9,0.0,7.0
2022-01-04 22:00:00+01:00,6.1,4.6,90.0,0.6,0.0,215.0,14.8,29.6,1001.8,0.0,7.0
2022-01-04 23:00:00+01:00,6.5,4.6,88.0,0.7,0.0,206.0,18.5,33.3,1003.0,0.0,7.0
2022-01-05 00:00:00+01:00,6.5,4.6,88.0,0.4,0.0,206.0,18.5,29.6,1002.4,0.0,7.0
2022-01-05 01:00:00+01:00,6.6,4.6,87.0,0.4,0.0,208.0,20.4,33.3,1001.9,0.0,7.0
2022-01-05 02:00:00+01:00,6.3,4.4,88.0,0.2,0.0,207.0,20.4,33.3,1001.6,0.0,7.0
2022-01-05 03:00:00+01:00,6.2,4.4,88.0,0.1,0.0,214.0,20.4,35.2,1001.7,0.0,7.0
2022-01-05 04:00:00+01:00,6.1,3.9,86.0,0.1,0.0,222.0,20.4,33.3,1002.0,0.0,7.0
2022-01-05 05:00:00+01:00,5.6,3.4,86.0,1.4,0.0,241.0,18.5,33.3,1002.4,0.0,7.0
2022-01-05 06:00:00+01:00,4.7,2.5,86.0,1.2,0.0,254.0,18.5,35.2,1004.0,0.0,7.0
2022-01-05 07:00:00+01:00,4.2,2.1,86.0,1.2,0.0,255.0,20.4,37.0,1005.7,0.0,7.0
2022-01-05 08:00:00+01:00,3.7,1.1,83.0,0.1,0.0,251.0,18.5,37.0,1007.6,0.0,7.0
2022-01-05 09:00:00+01:00,3.2,0.1,80.0,0.1,0.0,246.0,20.4,37.0,1009.2,0.0,17.0
2022-01-05 10:00:00+01:00,3.2,-0.6,76.0,0.0,0.0,243.0,22.2,40.8,1010.7,10.0,3.0
2022-01-05 11:00:00+01:00,3.8,-1.0,71.0,0.0,0.0,242.0,25.9,40.8,1011.8,52.0,3.0
2022-01-05 12:00:00+01:00,4.1,-1.7,66.0,0.0,0.0,244.0,27.8,44.5,1012.5,25.0,3.0
2022-01-05 13:00:00+01:00,4.3,-2.4,62.0,0.0,0.0,245.0,29.6,46.3,1012.8,20.0,3.0
2022-01-05 14:00:00+01:00,4.4,-3.2,58.0,0.0,0.0,244.0,29.6,48.2,1013.0,55.0,3.0
2022-01-05 15:00:00+01:00,4.1,-3.5,58.0,0.0,0.0,241.0,29.6,46.3,1013.0,8.0,3.0
2022-01-05 16:00:00+01:00,4.1,-3.7,57.0,0.0,0.0,234.0,27.8,46.3,1013.2,0.0,3.0
2022-01-05 17:00:00+01:00,3.6,-3.5,60.0,0.0,0.0,231.0,27.8,42.6,1013.6,0.0,3.0
2022-01-05 18:00:00+01:00,3.3,-3.3,62.0,0.0,0.0,229.0,25.9,42.6,1014.1,0.0,3.0
2022-01-05 19:00:00+01:00,3.2,-2.8,65.0,0.0,0.0,228.0,25.9,42.6,1014.6,0.0,3.0
2022-01-05 20:00:00+01:00,3.0,-2.8,66.0,0.0,0.0,229.0,24.1,40.8,1014.8,0.0,3.0
2022-01-05 21:00:00+01:00,3.0,-2.2,69.0,0.0,0.0,229.0,22.2,38.9,1015.0,0.0,3.0
2022-01-05 22:00:00+01:00,2.9,-1.7,72.0,0.0,0.0,228.0,24.1,38.9,1015.3,0.0,7.0
2022-01-05 23:00:00+01:00,2.2,-1.4,77.0,0.0,0.0,228.0,18.5,37.0,1015.4,0.0,7.0
2022-01-06 00:00:00+01:00,2.2,-1.3,78.0,0.0,0.0,227.0,20.4,35.2,1015.9,0.0,7.0
2022-01-06 01:00:00+01:00,2.1,-1.0,80.0,0.0,0.0,226.0,20.4,33.3,1016.0,0.0,7.0
2022-01-06 02:00:00+01:00,1.9,-1.0,81.0,0.0,0.0,223.0,18.5,31.5,1016.7,0.0,7.0
2022-01-06 03:00:00+01:00,1.8,-1.0,82.0,0.0,0.0,224.0,18.5,29.6,1017.1,0.0,7.0
2022-01-06 04:00:00+01:00,1.7,-0.9,83.0,0.1,0.0,223.0,16.7,27.8,1017.4,0.0,7.0
2022-01-06 05:00:00+01:00,1.3,-1.0,85.0,0.0,0.0,221.0,14.8,24.1,1017.7,0.0,7.0
2022-01-06 06:00:00+01:00,1.3,-1.0,85.0,0.0,0.0,218.0,14.8,27.8,1018.1,0.0,7.0
2022-01-06 07:00:00+01:00,1.2,-0.7,87.0,0.0,0.0,217.0,14.8,29.6,1018.8,0.0,7.0
2022-01-06 08:00:00+01:00,1.4,-0.9,85.0,0.1,0.0,217.0,14.8,29.6,1019.4,0.0,17.0
2022-01-06 09:00:00+01:00,1.4,-0.9,85.0,0.1,0.0,219.0,14.8,29.6,1020.3,0.0,17.0
2022-01-06 10:00:00+01:00,1.8,-0.6,84.0,0.1,0.0,220.0,14.8,29.6,1020.8,0.0,17.0
2022-01-06 11:00:00+01:00,2.5,0.1,84.0,0.0,0.0,219.0,13.0,25.9,1020.9,9.0,17.0
2022-01-06 12:00:00+01:00,3.2,0.1,80.0,0.0,0.0,222.0,13.0,24.1,1021.2,22.0,3.0
2022-01-06 13:00:00+01:00,3.6,0.1,78.0,0.0,0.0,220.0,11.1,24.1,1021.3,10.0,3.0
2022-01-06 14:00:00+01:00,3.8,-0.2,75.0,0.0,0.0,218.0,11.1,22.2,1021.4,9.0,3.0
2022-01-06 15:00:00+01:00,3.8,-0.2,75.0,0.0,0.0,211.0,11.1,22.2,1021.6,0.0,3.0
2022-01-06 16:00:00+01:00,3.6,-0.4,75.0,0.0,0.0,202.0,11.1,22.2,1021.7,0.0,3.0
2022-01-06 17:00:00+01:00,3.0,-0.7,77.0,0.0,0.0,197.0,7.4,18.5,1022.2,0.0,3.0
2022-01-06 18:00:00+01:00,2.2,-0.7,81.0,0.0,0.0,194.0,9.3,18.5,1022.5,0.0,3.0
2022-01-06 19:00:00+01:00,1.5,-0.8,85.0,0.0,0.0,193.0,9.3,20.4,1022.8,0.0,3.0
2022-01-06 20:00:00+01:00,0.7,-1.1,88.0,0.0,0.0,188.0,7.4,18.5,1023.0,0.0,3.0
2022-01-06 21:00:00+01:00,0.3,-1.2,90.0,0.0,0.0,191.0,9.3,18.5,1023.0,0.0,3.0
2022-01-06 22:00:00+01:00,0.0,-1.5,90.0,0.0,0.0,190.0,7.4,16.7,1023.2,0.0,3.0
2022-01-06 23:00:00+01:00,0.4,-1.4,88.0,0.0,0.0,188.0,7.4,16.7,1022.6,0.0,3.0
2022-01-07 00:00:00+01:00,-0.1,-1.7,89.0,0.0,0.0,182.0,7.4,13.0,1022.4,0.0,3.0
2022-01-07 01:00:00+01:00,-0.5,-1.8,91.0,0.0,0.0,179.0,5.5,11.1,1021.8,0.0,3.0
2022-01-07 02:00:00+01:00,-0.5,-1.9,90.0,0.0,0.0,182.0,7.4,11.1,1021.5,0.0,3.0
2022-01-07 03:00:00+01:00,-0.4,-2.0,89.0,0.0,0.0,189.0,7.4,11.1,1021.1,0.0,3.0
2022-01-07 04:00:00+01:00,-0.6,-2.0,90.0,0.0,0.0,192.0,9.3,13.0,1020.7,0.0,3.0
2022-01-07 05:00:00+01:00,-0.5,-2.3,88.0,0.0,0.0,194.0,9.3,16.7,1020.2,0.0,3.0
2022-01-07 06:00:00+01:00,-0.6,-2.2,89.0,0.0,0.0,194.0,11.1,20.4,1020.1,0.0,3.0
2022-01-07 07:00:00+01:00,-0.6,-2.2,89.0,0.0,0.0,195.0,13.0,24.1,1020.1,0.0,3.0
2022-01-07 08:00:00+01:00,-0.4,-2.3,87.0,0.0,0.0,197.0,13.0,27.8,1019.8,0.0,3.0
2022-01-07 09:00:00+01:00,-0.1,-2.2,86.0,0.0,0.0,201.0,14.8,29.6,1019.6,0.0,4.0
2022-01-07 10:00:00+01:00,0.3,-1.6,87.0,0.0,0.0,204.0,14.8,29.6,1019.4,0.0,14.0
2022-01-07 11:00:00+01:00,0.9,-1.2,86.0,0.1,0.0,203.0,16.7,29.6,1019.8,0.0,12.0
2022-01-07 12:00:00+01:00,1.4,-0.9,85.0,0.2,0.0,207.0,18.5,31.5,1019.1,0.0,12.0
2022-01-07 13:00:00+01:00,1.7,-0.6,85.0,0.2,0.0,206.0,18.5,33.3,1018.1,0.0,12.0
2022-01-07 14:00:00+01:00,1.7,-0.6,85.0,0.1,0.0,206.0,18.5,33.3,1017.4,0.0,14.0
2022-01-07 15:00:00+01:00,1.7,-0.6,85.0,0.1,0.0,203.0,18.5,33.3,1017.0,0.0,12.0
2022-01-07 16:00:00+01:00,1.7,-0.2,87.0,0.1,0.0,203.0,18.5,35.2,1016.9,0.0,12.0
2022-01-07 17:00:00+01:00,2.0,-0.8,82.0,0.2,0.0,206.0,20.4,35.2,1016.2,0.0,7.0
2022-01-07 18:00:00+01:00,2.0,-0.4,84.0,0.2,0.0,207.0,20.4,35.2,1016.4,0.0,7.0
2022-01-07 19:00:00+01:00,2.0,-0.4,84.0,0.1,0.0,206.0,20.4,37.0,1016.3,0.0,7.0
2022-01-07 20:00:00+01:00,1.9,-0.4,85.0,0.0,0.0,202.0,20.4,37.0,1016.2,0.0,7.0
2022-01-07 21:00:00+01:00,2.0,-0.3,85.0,0.0,0.0,201.0,20.4,35.2,1015.9,0.0,7.0
2022-01-07 22:00:00+01:00,2.2,-0.2,84.0,0.0,0.0,198.0,18.5,33.3,1015.4,0.0,7.0
2022-01-07 23:00:00+01:00,2.4,-0.7,80.0,0.0,0.0,200.0,18.5,33.3,1015.9,0.0,7.0
2022-01-08 00:00:00+01:00,2.5,-0.4,81.0,0.1,0.0,197.0,16.7,29.6,1014.6,0.0,7.0
2022-01-08 01:00:00+01:00,2.4,-0.2,83.0,0.2,0.0,195.0,14.8,25.9,1013.3,0.0,7.0
2022-01-08 02:00:00+01:00,2.4,0.0,84.0,0.3,0.0,189.0,14.8,25.9,1012.1,0.0,7.0
2022-01-08 03:00:00+01:00,2.2,-0.1,85.0,0.4,0.0,195.0,13.0,24.1,1011.4,0.0,7.0
2022-01-08 04:00:00+01:00,2.1,0.0,86.0,0.5,0.0,211.0,13.0,24.1,1011.1,0.0,7.0
2022-01-08 05:00:00+01:00,1.9,0.0,87.0,0.4,0.0,225.0,16.7,25.9,1011.9,0.0,12.0
2022-01-08 06:00:00+01:00,1.7,-0.2,87.0,0.4,0.0,234.0,16.7,31.5,1013.1,0.0,12.0
2022-01-08 07:00:00+01:00,1.4,-0.2,89.0,0.3,0.0,239.0,18.5,37.0,1014.4,0.0,12.0
2022-01-08 08:00:00+01:00,1.3,-0.5,88.0,0.2,0.0,236.0,18.5,35.2,1015.6,0.0,14.0
2022-01-08 09:00:00+01:00,1.2,-0.9,86.0,0.1,0.0,234.0,20.4,35.2,1016.5,0.0,14.0
2022-01-08 10:00:00+01:00,1.5,-0.9,84.0,0.0,0.0,231.0,20.4,37.0,1017.4,0.0,14.0
2022-01-08 11:00:00+01:00,2.8,-0.9,77.0,0.0,0.0,225.0,22.2,37.0,1017.0,0.0,12.0
2022-01-08 12:00:00+01:00,3.4,-0.8,74.0,0.0,0.0,224.0,24.1,38.9,1016.9,5.0,3.0
2022-01-08 13:00:00+01:00,3.8,-0.8,72.0,0.0,0.0,222.0,24.1,38.9,1016.5,5.0,3.0
2022-01-08 14:00:00+01:00,4.0,-0.8,71.0,0.0,0.0,219.0,24.1,38.9,1015.1,1.0,3.0
2022-01-08 15:00:00+01:00,3.9,-0.9,71.0,0.0,0.0,214.0,22.2,38.9,1013.4,3.0,3.0
2022-01-08 16:00:00+01:00,3.7,-1.1,71.0,0.0,0.0,208.0,20.4,37.0,1012.2,10.0,3.0
2022-01-08 17:00:00+01:00,3.5,-0.9,73.0,0.0,0.0,196.0,20.4,37.0,1012.1,7.0,4.0
2022-01-08 18:00:00+01:00,3.4,-0.8,74.0,0.1,0.0,194.0,18.5,33.3,1010.0,0.0,7.0
2022-01-08 19:00:00+01:00,3.4,-0.8,74.0,0.1,0.0,191.0,18.5,33.3,1007.9,0.0,7.0
2022-01-08 20:00:00+01:00,3.5,-0.5,75.0,0.1,0.0,189.0,18.5,33.3,1005.4,0.0,7.0
2022-01-08 21:00:00+01:00,3.6,0.3,79.0,0.2,0.0,185.0,18.5,33.3,1003.1,0.0,7.0
2022-01-08 22:00:00+01:00,3.9,0.7,80.0,0.3,0.0,186.0,18.5,33.3,1000.9,0.0,7.0
2022-01-08 23:00:00+01:00,3.6,0.6,81.0,0.5,0.0,193.0,16.7,27.8,1000.0,0.0,7.0
2022-01-09 00:00:00+01:00,3.9,1.1,82.0,0.5,0.0,190.0,18.5,31.5,997.8,0.0,7.0
2022-01-09 01:00:00+01:00,4.0,1.4,83.0,0.6,0.0,201.0,20.4,35.2,996.1,0.0,7.0
2022-01-09 02:00:00+01:00,4.2,1.6,83.0,0.9,0.0,200.0,22.2,38.9,995.3,0.0,7.0
2022-01-09 03:00:00+01:00,4.3,1.8,84.0,0.7,0.0,211.0,24.1,40.8,995.3,0.0,7.0
2022-01-09 04:00:00+01:00,4.4,1.8,83.0,0.7,0.0,227.0,27.8,44.5,996.0,0.0,7.0
2022-01-09 05:00:00+01:00,4.2,1.6,83.0,0.4,0.0,227.0,29.6,48.2,994.9,0.0,7.0
2022-01-09 06:00:00+01:00,3.9,1.4,84.0,0.3,0.0,232.0,31.5,50.0,996.8,0.0,7.0
2022-01-09 07:00:00+01:00,3.9,1.3,83.0,0.2,0.0,233.0,31.5,53.7,999.1,0.0,7.0
2022-01-09 08:00:00+01:00,4.0,0.8,80.0,0.3,0.0,233.0,31.5,51.8,1001.1,0.0,7.0
2022-01-09 09:00:00+01:00,3.8,0.7,80.0,0.2,0.0,234.0,31.5,50.0,1002.8,0.0,7.0
2022-01-09 10:00:00+01:00,3.9,0.4,78.0,0.1,0.0,235.0,33.3,51.8,1004.0,0.0,17.0
2022-01-09 11:00:00+01:00,4.8,0.5,74.0,0.2,0.0,234.0,33.3,55.5,1004.7,0.0,17.0
2022-01-09 12:00:00+01:00,5.4,0.5,71.0,0.3,0.0,236.0,31.5,53.7,1005.5,2.0,17.0
2022-01-09 13:00:00+01:00,5.7,0.2,68.0,0.2,0.0,238.0,27.8,50.0,1005.8,2.0,17.0
2022-01-09 14:00:00+01:00,5.6,-0.1,67.0,0.1,0.0,239.0,25.9,46.3,1005.8,5.0,17.0
2022-01-09 15:00:00+01:00,5.3,-0.2,68.0,0.1,0.0,235.0,24.1,44.5,1006.1,0.0,17.0
2022-01-09 16:00:00+01:00,5.0,-0.4,68.0,0.1,0.0,230.0,22.2,40.8,1006.7,2.0,17.0
2022-01-09 17:00:00+01:00,4.2,0.0,74.0,0.4,0.0,221.0,16.7,35.2,1007.4,0.0,17.0
2022-01-09 18:00:00+01:00,3.6,-0.1,77.0,0.2,0.0,216.0,14.8,31.5,1007.9,0.0,17.0
2022-01-09 19:00:00+01:00,2.8,0.0,82.0,0.2,0.0,211.0,13.0,29.6,1008.5,0.0,17.0
2022-01-09 20:00:00+01:00,2.5,-0.1,83.0,0.0,0.0,207.0,13.0,25.9,1009.2,0.0,3.0
2022-01-09 21:00:00+01:00,2.1,-0.2,85.0,0.0,0.0,203.0,11.1,24.1,1009.9,0.0,3.0
2022-01-09 22:00:00+01:00,1.9,-0.5,84.0,0.0,0.0,201.0,11.1,22.2,1010.6,0.0,3.0
2022-01-09 23:00:00+01:00,2.1,-0.2,85.0,0.0,0.0,196.0,9.3,20.4,1010.5,0.0,4.0
2022-01-10 00:00:00+01:00,1.8,-0.5,85.0,0.0,0.0,193.0,7.4,16.7,1011.5,0.0,3.0
2022-01-10 01:00:00+01:00,1.4,-0.5,87.0,0.0,0.0,195.0,7.4,13.0,1012.2,0.0,3.0
2022-01-10 02:00:00+01:00,1.2,-0.7,87.0,0.0,0.0,188.0,7.4,11.1,1013.4,0.0,3.0
2022-01-10 03:00:00+01:00,1.0,-0.5,90.0,0.0,0.0,184.0,5.5,11.1,1014.2,0.0,3.0
2022-01-10 04:00:00+01:00,0.8,-0.4,92.0,0.0,0.0,187.0,5.5,9.3,1014.9,0.0,4.0
2022-01-10 05:00:00+01:00,0.9,-0.3,92.0,0.0,0.0,180.0,5.5,9.3,1015.2,0.0,4.0
2022-01-10 06:00:00+01:00,0.8,-0.1,94.0,0.0,0.0,181.0,5.5,13.0,1016.2,0.0,4.0
